symbol,entry_time,exit_time,entry_price,exit_price,quantity,notional_value,pnl_dollar,pnl_pct,holding_period_hours,entry_cost,exit_cost,total_cost
SANDUSDT,2022-02-13T00:00:00.000000,2022-03-09T00:00:00.000000,4.2518,2.9316,235194.5058563432,1000000.0,39478.79798481501,3.947879798481501,576.0,300.0,312.02724756971537,612.0272475697154
TRXUSDT,2022-03-11T00:00:00.000000,2022-03-12T00:00:00.000000,0.06005,0.06007,16652789.34221482,1000000.0,-267.0441298918267,-0.02670441298918267,24.0,300.0,300.0999167360532,600.0999167360533
SOLUSDT,2022-03-21T00:00:00.000000,2022-03-22T00:00:00.000000,88.85,88.56,11254.924029262804,1000000.0,-3862.94879009555,-0.386294879009555,24.0,300.0,299.0208216094541,599.0208216094541
ICPUSDT,2022-03-26T00:00:00.000000,2022-03-27T00:00:00.000000,19.08,19.48,52410.901467505246,1000000.0,20358.071278826144,2.0358071278826144,24.0,300.0,306.28930817610063,606.2893081761006
IOSTUSDT,2022-04-11T00:00:00.000000,2022-04-12T00:00:00.000000,0.02837,0.027173,35248501.93866761,1000000.0000000001,-42779.79908353901,-4.2779799083539,24.0,300.0,287.34226295382445,587.3422629538245
BNBUSDT,2022-04-14T00:00:00.000000,2022-04-15T00:00:00.000000,423.12,416.69,2363.3957269805255,1000000.0,-15792.075534127518,-1.5792075534127519,24.0,300.0,295.44100964265454,595.4410096426545
DOGEUSDT,2022-04-15T00:00:00.000000,2022-04-16T00:00:00.000000,0.1462,0.14585,6839945.280437756,1000000.0,-2993.262653898792,-0.29932626538987916,24.0,300.0,299.281805745554,599.281805745554
BNBUSDT,2022-04-14T00:00:00.000000,2022-05-10T00:00:00.000000,423.12,308.23,2363.3957269805255,1000000.0,-101939.85131195329,-10.193985131195328,624.0,300.0,269.5889212827988,569.5889212827988
JASMYUSDT,2022-05-11T00:00:00.000000,2022-05-12T00:00:00.000000,0.01477,0.00947,33852403.52064996,499999.99999999994,-179663.913337847,-35.932782667569406,24.0,149.99999999999997,96.17467840216652,246.17467840216648
AVAXUSDT,2022-05-11T00:00:00.000000,2022-05-12T00:00:00.000000,32.84,31.03,15225.334957369061,500000.0,-27849.58891595617,-5.569917783191234,24.0,150.0,141.7326431181486,291.7326431181486
PEOPLEUSDT,2022-05-17T00:00:00.000000,2022-05-18T00:00:00.000000,0.01629,0.01622,61387354.205033764,1000000.0,-4895.825659914135,-0.4895825659914135,24.0,300.0,298.7108655616942,598.7108655616942
BTCBUSD,2022-05-19T00:00:00.000000,2022-05-20T00:00:00.000000,30228.1,30134.8,33.081801370248215,1000000.0,-3685.6061082238252,-0.36856061082238256,24.0,300.0,299.0740403796467,599.0740403796467
AXSUSDT,2022-05-30T00:00:00.000000,2022-05-31T00:00:00.000000,20.4,24.61,49019.60784313726,1000000.0,205710.63725490207,20.57106372549021,24.0,300.0,361.9117647058824,661.9117647058824
FILUSDT,2022-06-03T00:00:00.000000,2022-06-04T00:00:00.000000,7.502,7.407,133297.78725673154,1000000.0,-13259.490802452652,-1.3259490802452651,24.0,300.0,296.20101306318315,596.2010130631832
MATICUSDT,2022-02-18T00:00:00.000000,2022-06-15T00:00:00.000000,1.6934,0.3993,590527.9319711822,1000000.0,-532766.3738580464,-53.276637385804634,2808.0,300.0,140.3021784961349,440.3021784961349
UNFIUSDT,2022-06-14T00:00:00.000000,2022-06-15T00:00:00.000000,7.02,6.169,71225.07122507122,499999.99999999994,-60894.35185185185,-12.17887037037037,24.0,149.99999999999997,131.8162393162393,281.81623931623926
XRPUSDT,2022-06-19T00:00:00.000000,2022-06-20T00:00:00.000000,0.3156,0.3265,3168567.8073510774,1000000.0,33927.02788339677,3.392702788339677,24.0,300.0,310.361216730038,610.361216730038
1000SHIBUSDT,2022-06-23T00:00:00.000000,2022-06-24T00:00:00.000000,0.01008,0.010228,99206349.20634921,1000000.0000000001,14078.134920634768,1.4078134920634766,24.0,300.0,304.40476190476187,604.4047619047619
ATOMUSDT,2022-02-14T00:00:00.000000,2022-07-01T00:00:00.000000,25.801,8.134,19379.093833572344,500000.0,617897.5457170358,123.57950914340717,3288.0,150.0,335.51491819056787,485.51491819056787
FTMUSDT,2022-01-24T00:00:00.000000,2022-07-10T00:00:00.000000,2.2006,0.2697,454421.52140325366,1000000.0,-45219.97874601487,-4.521997874601488,4008.0,300.0,286.6099893730074,586.6099893730075
PEOPLEUSDT,2022-05-17T00:00:00.000000,2022-07-21T00:00:00.000000,0.01629,0.02448,38095238.0952381,1000000.0,-68008.34285714291,-6.800834285714291,1560.0,300.0,279.77142857142854,579.7714285714285
SUSHIUSDT,2022-07-29T00:00:00.000000,2022-07-30T00:00:00.000000,1.569,1.485,637348.6297004462,1000000.0,-54121.22370936896,-5.412122370936896,24.0,300.0,283.93881453154876,583.9388145315488
LINKUSDT,2022-08-15T00:00:00.000000,2022-08-16T00:00:00.000000,8.705,8.46,114876.50775416427,1000000.0,-28736.30097645023,-2.873630097645023,24.0,300.0,291.55657668006893,591.5565766800689
FTMUSDT,2022-01-24T00:00:00.000000,2022-08-21T00:00:00.000000,2.2006,0.3,454421.52140325366,1000000.0,-20842.12932723734,-2.0842129327237338,5016.0,300.0,293.9255388634878,593.9255388634879
DYDXUSDT,2022-02-25T00:00:00.000000,2022-09-04T00:00:00.000000,5.574,1.594,179404.3774668102,1000000.0,35799.99999999999,3.579999999999999,4584.0,300.0,310.9232769830949,610.9232769830949
